cod_uf,UF,ano,ordem,cod_causa,quantidade,descricao
13,Amazonas,2017,5,W69,105,Afogamento e submersão em águas naturais
13,Amazonas,2017,6,W74,76,Afogamento e submersão não especificados
13,Amazonas,2017,7,V09,69,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
13,Amazonas,2017,8,Y00,69,Agressão por meio de um objeto contundente
13,Amazonas,2017,9,Y04,58,Agressão por meio de força corporal
13,Amazonas,2017,10,X91,58,"Agressão por meio de enforcamento, estrangulamento e sufocação"
13,Amazonas,2018,1,X95,935,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
13,Amazonas,2018,2,X99,345,Agressão por meio de objeto cortante ou penetrante
13,Amazonas,2018,3,X70,197,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
13,Amazonas,2018,4,W69,126,Afogamento e submersão em águas naturais
13,Amazonas,2018,5,V09,96,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
13,Amazonas,2018,6,X42,94,Envenenamento [intoxicação] acidental por e exposição a narcóticos e psicodislépticos [alucinógenos] não classificados em outra parte
13,Amazonas,2018,7,Y00,85,Agressão por meio de um objeto contundente
13,Amazonas,2018,8,W18,73,Outras quedas no mesmo nível
13,Amazonas,2018,9,Y04,57,Agressão por meio de força corporal
13,Amazonas,2018,10,W74,52,Afogamento e submersão não especificados
14,Roraima,2008,1,X99,53,Agressão por meio de objeto cortante ou penetrante
14,Roraima,2008,2,X70,23,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
14,Roraima,2008,3,X95,20,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
14,Roraima,2008,4,V23,18,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
14,Roraima,2008,5,V89,17,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
14,Roraima,2008,6,W69,13,Afogamento e submersão em águas naturais
14,Roraima,2008,7,Y00,9,Agressão por meio de um objeto contundente
14,Roraima,2008,8,V13,9,"Ciclista traumatizado em colisão com um automóvel, ""pick up"" ou caminhonete"
14,Roraima,2008,9,V48,9,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
14,Roraima,2008,10,Y09,8,Agressão por meios não especificados
14,Roraima,2009,1,V89,57,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
14,Roraima,2009,2,X99,56,Agressão por meio de objeto cortante ou penetrante
14,Roraima,2009,3,X70,28,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
14,Roraima,2009,4,Y34,20,Fatos ou eventos não especificados e intenção não determinada
14,Roraima,2009,5,X95,17,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
14,Roraima,2009,6,W69,16,Afogamento e submersão em águas naturais
14,Roraima,2009,7,Y09,12,Agressão por meios não especificados
14,Roraima,2009,8,V23,8,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
14,Roraima,2009,9,V48,7,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
14,Roraima,2009,10,Y00,7,Agressão por meio de um objeto contundente
14,Roraima,2010,1,X99,65,Agressão por meio de objeto cortante ou penetrante
14,Roraima,2010,2,X70,29,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
14,Roraima,2010,3,V23,28,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
14,Roraima,2010,4,V89,23,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
14,Roraima,2010,5,X93,15,Agressão por meio de disparo de arma de fogo de mão
14,Roraima,2010,6,Y00,15,Agressão por meio de um objeto contundente
14,Roraima,2010,7,Y34,15,Fatos ou eventos não especificados e intenção não determinada
14,Roraima,2010,8,V13,13,"Ciclista traumatizado em colisão com um automóvel, ""pick up"" ou caminhonete"
14,Roraima,2010,9,X95,11,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
14,Roraima,2010,10,V48,11,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
14,Roraima,2011,1,X99,39,Agressão por meio de objeto cortante ou penetrante
14,Roraima,2011,2,X70,28,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
14,Roraima,2011,3,V89,27,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
14,Roraima,2011,4,X95,21,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
14,Roraima,2011,5,V23,20,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
14,Roraima,2011,6,V48,14,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
14,Roraima,2011,7,V13,11,"Ciclista traumatizado em colisão com um automóvel, ""pick up"" ou caminhonete"
14,Roraima,2011,8,V29,10,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
14,Roraima,2011,9,W74,10,Afogamento e submersão não especificados
14,Roraima,2011,10,Y00,9,Agressão por meio de um objeto contundente
14,Roraima,2012,1,X99,63,Agressão por meio de objeto cortante ou penetrante
14,Roraima,2012,2,V23,44,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
14,Roraima,2012,3,Y09,35,Agressão por meios não especificados
14,Roraima,2012,4,X70,30,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
14,Roraima,2012,5,X95,24,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
14,Roraima,2012,6,V89,16,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
14,Roraima,2012,7,Y00,14,Agressão por meio de um objeto contundente
14,Roraima,2012,8,Y34,12,Fatos ou eventos não especificados e intenção não determinada
14,Roraima,2012,9,V13,10,"Ciclista traumatizado em colisão com um automóvel, ""pick up"" ou caminhonete"
14,Roraima,2012,10,V48,10,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
14,Roraima,2013,1,X95,58,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
14,Roraima,2013,2,V23,47,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
14,Roraima,2013,3,X99,44,Agressão por meio de objeto cortante ou penetrante
14,Roraima,2013,4,Y00,32,Agressão por meio de um objeto contundente
14,Roraima,2013,5,Y09,30,Agressão por meios não especificados
14,Roraima,2013,6,X70,23,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
14,Roraima,2013,7,V89,20,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
14,Roraima,2013,8,Y34,14,Fatos ou eventos não especificados e intenção não determinada
14,Roraima,2013,9,W69,14,Afogamento e submersão em águas naturais
14,Roraima,2013,10,V48,13,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
14,Roraima,2014,1,X99,28,Agressão por meio de objeto cortante ou penetrante
14,Roraima,2014,2,V29,22,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
14,Roraima,2014,3,X95,21,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
14,Roraima,2014,4,V09,18,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
14,Roraima,2014,5,W69,15,Afogamento e submersão em águas naturais
14,Roraima,2014,6,V23,13,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
14,Roraima,2014,7,V49,12,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
14,Roraima,2014,8,V89,11,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
14,Roraima,2014,9,Y09,11,Agressão por meios não especificados
14,Roraima,2014,10,X70,10,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
14,Roraima,2015,1,X70,39,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
14,Roraima,2015,2,X99,35,Agressão por meio de objeto cortante ou penetrante
14,Roraima,2015,3,X95,26,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
14,Roraima,2015,4,V48,15,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
14,Roraima,2015,5,Y00,14,Agressão por meio de um objeto contundente
14,Roraima,2015,6,V23,13,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
14,Roraima,2015,7,W20,12,"Impacto causado por objeto lançado, projetado ou em queda"
14,Roraima,2015,8,V28,11,Motociclista traumatizado em um acidente de transporte sem colisão
14,Roraima,2015,9,V27,11,Motociclista traumatizado em colisão com um objeto fixo ou parado
14,Roraima,2015,10,V49,10,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
14,Roraima,2016,1,X95,45,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
14,Roraima,2016,2,X70,41,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
14,Roraima,2016,3,X99,41,Agressão por meio de objeto cortante ou penetrante
14,Roraima,2016,4,Y00,17,Agressão por meio de um objeto contundente
14,Roraima,2016,5,V29,15,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
14,Roraima,2016,6,V49,14,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
14,Roraima,2016,7,V89,14,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
14,Roraima,2016,8,W69,13,Afogamento e submersão em águas naturais
14,Roraima,2016,9,Y09,12,Agressão por meios não especificados
14,Roraima,2016,10,V09,10,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
14,Roraima,2017,1,X99,41,Agressão por meio de objeto cortante ou penetrante
14,Roraima,2017,2,X70,38,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
14,Roraima,2017,3,X95,30,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
14,Roraima,2017,4,V23,21,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
14,Roraima,2017,5,X93,21,Agressão por meio de disparo de arma de fogo de mão
14,Roraima,2017,6,V28,21,Motociclista traumatizado em um acidente de transporte sem colisão
14,Roraima,2017,7,W69,18,Afogamento e submersão em águas naturais
14,Roraima,2017,8,Y00,14,Agressão por meio de um objeto contundente
14,Roraima,2017,9,V03,11,"Pedestre traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
14,Roraima,2017,10,V48,9,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
14,Roraima,2018,1,X95,55,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
14,Roraima,2018,2,X99,53,Agressão por meio de objeto cortante ou penetrante
14,Roraima,2018,3,Y09,33,Agressão por meios não especificados
14,Roraima,2018,4,Y00,32,Agressão por meio de um objeto contundente
14,Roraima,2018,5,X70,20,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
14,Roraima,2018,6,V89,14,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
14,Roraima,2018,7,X93,12,Agressão por meio de disparo de arma de fogo de mão
14,Roraima,2018,8,W69,11,Afogamento e submersão em águas naturais
14,Roraima,2018,9,Y34,11,Fatos ou eventos não especificados e intenção não determinada
14,Roraima,2018,10,V09,10,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
15,Pará,2008,1,X95,1673,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
15,Pará,2008,2,X99,585,Agressão por meio de objeto cortante ou penetrante
15,Pará,2008,3,V09,400,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
15,Pará,2008,4,X93,147,Agressão por meio de disparo de arma de fogo de mão
15,Pará,2008,5,V89,141,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
15,Pará,2008,6,W74,135,Afogamento e submersão não especificados
15,Pará,2008,7,X70,123,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
15,Pará,2008,8,Y00,117,Agressão por meio de um objeto contundente
15,Pará,2008,9,V29,92,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
15,Pará,2008,10,W19,82,Queda sem especificação
15,Pará,2009,1,X95,1807,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
15,Pará,2009,2,X99,670,Agressão por meio de objeto cortante ou penetrante
15,Pará,2009,3,V09,325,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
15,Pará,2009,4,X93,136,Agressão por meio de disparo de arma de fogo de mão
15,Pará,2009,5,W69,119,Afogamento e submersão em águas naturais
15,Pará,2009,6,V89,111,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
15,Pará,2009,7,X70,106,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
15,Pará,2009,8,V29,105,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
15,Pará,2009,9,W19,102,Queda sem especificação
15,Pará,2009,10,Y00,101,Agressão por meio de um objeto contundente
15,Pará,2010,1,X95,2220,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
15,Pará,2010,2,X99,661,Agressão por meio de objeto cortante ou penetrante
15,Pará,2010,3,V09,496,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
15,Pará,2010,4,V29,177,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
15,Pará,2010,5,X93,173,Agressão por meio de disparo de arma de fogo de mão
15,Pará,2010,6,Y00,146,Agressão por meio de um objeto contundente
15,Pará,2010,7,V89,118,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
15,Pará,2010,8,W69,113,Afogamento e submersão em águas naturais
15,Pará,2010,9,X70,111,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
15,Pará,2010,10,W74,107,Afogamento e submersão não especificados
15,Pará,2011,1,X95,1878,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
